identifier,date,set,download
oai:arXiv.org:1306.1626,2013-06-10,physics:physics:geo-ph,https://arxiv.org/pdf/1306.1626
oai:arXiv.org:1306.1627,2013-06-10,physics:physics:geo-ph,https://arxiv.org/pdf/1306.1627
oai:arXiv.org:1306.1823,2013-06-11,physics:physics:geo-ph,https://arxiv.org/pdf/1306.1823
oai:arXiv.org:1306.2539,2013-06-12,physics:physics:geo-ph,https://arxiv.org/pdf/1306.2539
oai:arXiv.org:1306.2709,2013-06-13,physics:physics:geo-ph,https://arxiv.org/pdf/1306.2709
oai:arXiv.org:0909.5403,2013-06-14,physics:physics:geo-ph,https://arxiv.org/pdf/0909.5403
oai:arXiv.org:1306.0142,2013-06-14,physics:physics:geo-ph,https://arxiv.org/pdf/1306.0142
oai:arXiv.org:1306.3473,2013-06-17,physics:physics:geo-ph,https://arxiv.org/pdf/1306.3473
oai:arXiv.org:1306.4383,2013-06-20,physics:physics:geo-ph,https://arxiv.org/pdf/1306.4383
oai:arXiv.org:1306.4647,2013-06-20,physics:physics:geo-ph,https://arxiv.org/pdf/1306.4647
oai:arXiv.org:1306.4834,2013-06-21,physics:physics:geo-ph,https://arxiv.org/pdf/1306.4834
oai:arXiv.org:1306.4870,2013-06-21,physics:physics:geo-ph,https://arxiv.org/pdf/1306.4870
oai:arXiv.org:1306.5034,2013-06-24,physics:physics:geo-ph,https://arxiv.org/pdf/1306.5034
oai:arXiv.org:1306.6550,2013-06-28,physics:physics:geo-ph,https://arxiv.org/pdf/1306.6550
oai:arXiv.org:1307.0520,2013-07-03,physics:physics:geo-ph,https://arxiv.org/pdf/1307.0520
oai:arXiv.org:1204.2578,2013-07-04,physics:physics:geo-ph,https://arxiv.org/pdf/1204.2578
oai:arXiv.org:1307.1121,2013-07-04,physics:physics:geo-ph,https://arxiv.org/pdf/1307.1121
oai:arXiv.org:1307.1286,2013-07-05,physics:physics:geo-ph,https://arxiv.org/pdf/1307.1286
oai:arXiv.org:1307.1609,2013-07-08,physics:physics:geo-ph,https://arxiv.org/pdf/1307.1609
oai:arXiv.org:1307.3706,2013-07-16,physics:physics:geo-ph,https://arxiv.org/pdf/1307.3706
oai:arXiv.org:1307.3938,2013-07-16,physics:physics:geo-ph,https://arxiv.org/pdf/1307.3938
oai:arXiv.org:1307.4140,2013-07-17,physics:physics:geo-ph,https://arxiv.org/pdf/1307.4140
oai:arXiv.org:1305.6967,2013-07-22,physics:physics:geo-ph,https://arxiv.org/pdf/1305.6967
oai:arXiv.org:1211.6474,2013-07-23,physics:physics:geo-ph,https://arxiv.org/pdf/1211.6474
oai:arXiv.org:1307.5633,2013-07-23,physics:physics:geo-ph,https://arxiv.org/pdf/1307.5633
oai:arXiv.org:1307.5809,2013-07-23,physics:physics:geo-ph,https://arxiv.org/pdf/1307.5809
oai:arXiv.org:1308.1573,2013-08-08,physics:physics:geo-ph,https://arxiv.org/pdf/1308.1573
oai:arXiv.org:1308.1661,2013-08-08,physics:physics:geo-ph,https://arxiv.org/pdf/1308.1661
oai:arXiv.org:1308.1949,2013-08-12,physics:physics:geo-ph,https://arxiv.org/pdf/1308.1949
oai:arXiv.org:1308.2284,2013-08-13,physics:physics:geo-ph,https://arxiv.org/pdf/1308.2284
oai:arXiv.org:1210.4804,2013-08-14,physics:physics:geo-ph,https://arxiv.org/pdf/1210.4804
oai:arXiv.org:1112.5742,2013-08-15,physics:physics:geo-ph,https://arxiv.org/pdf/1112.5742
oai:arXiv.org:1112.5746,2013-08-15,physics:physics:geo-ph,https://arxiv.org/pdf/1112.5746
oai:arXiv.org:1308.3681,2013-08-19,physics:physics:geo-ph,https://arxiv.org/pdf/1308.3681
oai:arXiv.org:1305.4608,2013-08-26,physics:physics:geo-ph,https://arxiv.org/pdf/1305.4608
oai:arXiv.org:1308.5846,2013-08-28,physics:physics:geo-ph,https://arxiv.org/pdf/1308.5846
oai:arXiv.org:1308.6616,2013-09-02,physics:physics:geo-ph,https://arxiv.org/pdf/1308.6616
oai:arXiv.org:physics/0403123,2013-09-05,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0403123
oai:arXiv.org:physics/0509004,2013-09-05,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0509004
oai:arXiv.org:1309.1496,2013-09-11,physics:physics:geo-ph,https://arxiv.org/pdf/1309.1496
oai:arXiv.org:1309.3863,2013-09-17,physics:physics:geo-ph,https://arxiv.org/pdf/1309.3863
oai:arXiv.org:1309.5768,2013-09-24,physics:physics:geo-ph,https://arxiv.org/pdf/1309.5768
oai:arXiv.org:1309.6577,2013-09-27,physics:physics:geo-ph,https://arxiv.org/pdf/1309.6577
oai:arXiv.org:1309.7738,2013-10-01,physics:physics:geo-ph,https://arxiv.org/pdf/1309.7738
oai:arXiv.org:1107.2555,2013-10-02,physics:physics:geo-ph,https://arxiv.org/pdf/1107.2555
oai:arXiv.org:1310.4689,2013-10-18,physics:physics:geo-ph,https://arxiv.org/pdf/1310.4689
oai:arXiv.org:1212.1544,2013-10-21,physics:physics:geo-ph,https://arxiv.org/pdf/1212.1544
oai:arXiv.org:1310.4912,2013-10-21,physics:physics:geo-ph,https://arxiv.org/pdf/1310.4912
oai:arXiv.org:1310.7060,2013-10-29,physics:physics:geo-ph,https://arxiv.org/pdf/1310.7060
oai:arXiv.org:1310.7173,2013-10-29,physics:physics:geo-ph,https://arxiv.org/pdf/1310.7173
oai:arXiv.org:physics/0411189,2013-11-12,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0411189
oai:arXiv.org:1311.3704,2013-11-18,physics:physics:geo-ph,https://arxiv.org/pdf/1311.3704
oai:arXiv.org:1311.3706,2013-11-18,physics:physics:geo-ph,https://arxiv.org/pdf/1311.3706
oai:arXiv.org:1311.4203,2013-11-19,physics:physics:geo-ph,https://arxiv.org/pdf/1311.4203
oai:arXiv.org:1304.3981,2013-12-09,physics:physics:geo-ph,https://arxiv.org/pdf/1304.3981
oai:arXiv.org:1304.3985,2013-12-09,physics:physics:geo-ph,https://arxiv.org/pdf/1304.3985
oai:arXiv.org:1312.3981,2013-12-17,physics:physics:geo-ph,https://arxiv.org/pdf/1312.3981
oai:arXiv.org:1312.4261,2013-12-17,physics:physics:geo-ph,https://arxiv.org/pdf/1312.4261
oai:arXiv.org:0812.1733,2013-12-18,physics:physics:geo-ph,https://arxiv.org/pdf/0812.1733
oai:arXiv.org:1312.5300,2013-12-19,physics:physics:geo-ph,https://arxiv.org/pdf/1312.5300
oai:arXiv.org:1312.6422,2013-12-24,physics:physics:geo-ph,https://arxiv.org/pdf/1312.6422
oai:arXiv.org:0901.4413,2014-01-03,physics:physics:geo-ph,https://arxiv.org/pdf/0901.4413
oai:arXiv.org:1201.3136,2014-01-03,physics:physics:geo-ph,https://arxiv.org/pdf/1201.3136
oai:arXiv.org:1208.4753,2014-01-03,physics:physics:geo-ph,https://arxiv.org/pdf/1208.4753
oai:arXiv.org:1401.0096,2014-01-03,physics:physics:geo-ph,https://arxiv.org/pdf/1401.0096
oai:arXiv.org:1312.4484,2014-01-06,physics:physics:geo-ph,https://arxiv.org/pdf/1312.4484
oai:arXiv.org:1401.2155,2014-01-13,physics:physics:geo-ph,https://arxiv.org/pdf/1401.2155
oai:arXiv.org:1401.2446,2014-01-13,physics:physics:geo-ph,https://arxiv.org/pdf/1401.2446
oai:arXiv.org:1401.2448,2014-01-13,physics:physics:geo-ph,https://arxiv.org/pdf/1401.2448
oai:arXiv.org:1111.4829,2014-01-30,physics:physics:geo-ph,https://arxiv.org/pdf/1111.4829
oai:arXiv.org:1211.5151,2014-01-30,physics:physics:geo-ph,https://arxiv.org/pdf/1211.5151
oai:arXiv.org:1211.5153,2014-01-30,physics:physics:geo-ph,https://arxiv.org/pdf/1211.5153
oai:arXiv.org:1301.1045,2014-01-30,physics:physics:geo-ph,https://arxiv.org/pdf/1301.1045
oai:arXiv.org:1201.2253,2014-01-31,physics:physics:geo-ph,https://arxiv.org/pdf/1201.2253
oai:arXiv.org:1401.7458,2014-02-06,physics:physics:geo-ph,https://arxiv.org/pdf/1401.7458
oai:arXiv.org:1402.2874,2014-02-13,physics:physics:geo-ph,https://arxiv.org/pdf/1402.2874
oai:arXiv.org:1402.2887,2014-02-13,physics:physics:geo-ph,https://arxiv.org/pdf/1402.2887
oai:arXiv.org:1402.3043,2014-02-14,physics:physics:geo-ph,https://arxiv.org/pdf/1402.3043
oai:arXiv.org:1211.5077,2014-02-20,physics:physics:geo-ph,https://arxiv.org/pdf/1211.5077
oai:arXiv.org:1202.3694,2014-02-21,physics:physics:geo-ph,https://arxiv.org/pdf/1202.3694
oai:arXiv.org:1402.6494,2014-02-27,physics:physics:geo-ph,https://arxiv.org/pdf/1402.6494
oai:arXiv.org:1403.0013,2014-03-04,physics:physics:geo-ph,https://arxiv.org/pdf/1403.0013
oai:arXiv.org:1311.6574,2014-03-05,physics:physics:geo-ph,https://arxiv.org/pdf/1311.6574
oai:arXiv.org:1402.1666,2014-03-05,physics:physics:geo-ph,https://arxiv.org/pdf/1402.1666
oai:arXiv.org:1403.2211,2014-03-11,physics:physics:geo-ph,https://arxiv.org/pdf/1403.2211
oai:arXiv.org:1403.2650,2014-03-12,physics:physics:geo-ph,https://arxiv.org/pdf/1403.2650
oai:arXiv.org:1305.4803,2014-03-17,physics:physics:geo-ph,https://arxiv.org/pdf/1305.4803
oai:arXiv.org:1306.1529,2014-03-17,physics:physics:geo-ph,https://arxiv.org/pdf/1306.1529
oai:arXiv.org:1203.4543,2014-03-18,physics:physics:geo-ph,https://arxiv.org/pdf/1203.4543
oai:arXiv.org:1403.3913,2014-03-18,physics:physics:geo-ph,https://arxiv.org/pdf/1403.3913
oai:arXiv.org:1403.4974,2014-03-21,physics:physics:geo-ph,https://arxiv.org/pdf/1403.4974
oai:arXiv.org:1308.5622,2014-03-24,physics:physics:geo-ph,https://arxiv.org/pdf/1308.5622
oai:arXiv.org:1403.6282,2014-03-26,physics:physics:geo-ph,https://arxiv.org/pdf/1403.6282
oai:arXiv.org:1403.7194,2014-03-31,physics:physics:geo-ph,https://arxiv.org/pdf/1403.7194
oai:arXiv.org:1403.7918,2014-04-01,physics:physics:geo-ph,https://arxiv.org/pdf/1403.7918
oai:arXiv.org:1404.1478,2014-04-08,physics:physics:geo-ph,https://arxiv.org/pdf/1404.1478
oai:arXiv.org:1404.1696,2014-04-08,physics:physics:geo-ph,https://arxiv.org/pdf/1404.1696
oai:arXiv.org:1208.2591,2014-04-10,physics:physics:geo-ph,https://arxiv.org/pdf/1208.2591
oai:arXiv.org:1404.3506,2014-04-15,physics:physics:geo-ph,https://arxiv.org/pdf/1404.3506
oai:arXiv.org:1308.1420,2014-04-17,physics:physics:geo-ph,https://arxiv.org/pdf/1308.1420
oai:arXiv.org:1404.5168,2014-04-22,physics:physics:geo-ph,https://arxiv.org/pdf/1404.5168
oai:arXiv.org:1404.6916,2014-04-29,physics:physics:geo-ph,https://arxiv.org/pdf/1404.6916
oai:arXiv.org:1405.0192,2014-05-02,physics:physics:geo-ph,https://arxiv.org/pdf/1405.0192
oai:arXiv.org:1401.6308,2014-05-05,physics:physics:geo-ph,https://arxiv.org/pdf/1401.6308
oai:arXiv.org:1405.1564,2014-05-08,physics:physics:geo-ph,https://arxiv.org/pdf/1405.1564
oai:arXiv.org:1405.2287,2014-05-12,physics:physics:geo-ph,https://arxiv.org/pdf/1405.2287
oai:arXiv.org:1403.6201,2014-05-14,physics:physics:geo-ph,https://arxiv.org/pdf/1403.6201
oai:arXiv.org:1405.3409,2014-05-15,physics:physics:geo-ph,https://arxiv.org/pdf/1405.3409
oai:arXiv.org:1405.3998,2014-05-19,physics:physics:geo-ph,https://arxiv.org/pdf/1405.3998
oai:arXiv.org:1405.4482,2014-05-20,physics:physics:geo-ph,https://arxiv.org/pdf/1405.4482
oai:arXiv.org:1405.4804,2014-05-20,physics:physics:geo-ph,https://arxiv.org/pdf/1405.4804
oai:arXiv.org:1405.7002,2014-05-28,physics:physics:geo-ph,https://arxiv.org/pdf/1405.7002
oai:arXiv.org:1401.5812,2014-06-03,physics:physics:geo-ph,https://arxiv.org/pdf/1401.5812
oai:arXiv.org:1406.1047,2014-06-05,physics:physics:geo-ph,https://arxiv.org/pdf/1406.1047
oai:arXiv.org:1406.1419,2014-06-06,physics:physics:geo-ph,https://arxiv.org/pdf/1406.1419
oai:arXiv.org:1308.1881,2014-06-11,physics:physics:geo-ph,https://arxiv.org/pdf/1308.1881
oai:arXiv.org:1406.2821,2014-06-12,physics:physics:geo-ph,https://arxiv.org/pdf/1406.2821
oai:arXiv.org:1406.1864,2014-06-18,physics:physics:geo-ph,https://arxiv.org/pdf/1406.1864
oai:arXiv.org:1406.4281,2014-06-18,physics:physics:geo-ph,https://arxiv.org/pdf/1406.4281
oai:arXiv.org:1406.4687,2014-06-19,physics:physics:geo-ph,https://arxiv.org/pdf/1406.4687
oai:arXiv.org:1309.2169,2014-06-27,physics:physics:geo-ph,https://arxiv.org/pdf/1309.2169
oai:arXiv.org:1406.7440,2014-07-08,physics:physics:geo-ph,https://arxiv.org/pdf/1406.7440
oai:arXiv.org:1407.0874,2014-07-08,physics:physics:geo-ph,https://arxiv.org/pdf/1407.0874
oai:arXiv.org:1407.2452,2014-07-10,physics:physics:geo-ph,https://arxiv.org/pdf/1407.2452
oai:arXiv.org:1401.2640,2014-07-16,physics:physics:geo-ph,https://arxiv.org/pdf/1401.2640
oai:arXiv.org:1407.5869,2014-07-23,physics:physics:geo-ph,https://arxiv.org/pdf/1407.5869
oai:arXiv.org:1407.5979,2014-07-23,physics:physics:geo-ph,https://arxiv.org/pdf/1407.5979
oai:arXiv.org:1407.6512,2014-07-25,physics:physics:geo-ph,https://arxiv.org/pdf/1407.6512
oai:arXiv.org:0811.3804,2014-07-29,physics:physics:geo-ph,https://arxiv.org/pdf/0811.3804
oai:arXiv.org:1304.7733,2014-07-29,physics:physics:geo-ph,https://arxiv.org/pdf/1304.7733
oai:arXiv.org:1406.6842,2014-08-08,physics:physics:geo-ph,https://arxiv.org/pdf/1406.6842
oai:arXiv.org:1404.4223,2014-08-12,physics:physics:geo-ph,https://arxiv.org/pdf/1404.4223
oai:arXiv.org:1408.5047,2014-08-22,physics:physics:geo-ph,https://arxiv.org/pdf/1408.5047
oai:arXiv.org:1007.2420,2014-08-26,physics:physics:geo-ph,https://arxiv.org/pdf/1007.2420
oai:arXiv.org:1408.5834,2014-08-26,physics:physics:geo-ph,https://arxiv.org/pdf/1408.5834
oai:arXiv.org:1305.3618,2014-09-01,physics:physics:geo-ph,https://arxiv.org/pdf/1305.3618
oai:arXiv.org:1409.1264,2014-09-05,physics:physics:geo-ph,https://arxiv.org/pdf/1409.1264
oai:arXiv.org:1409.5927,2014-09-23,physics:physics:geo-ph,https://arxiv.org/pdf/1409.5927
oai:arXiv.org:1108.4674,2014-09-24,physics:physics:geo-ph,https://arxiv.org/pdf/1108.4674
oai:arXiv.org:1405.1081,2014-09-25,physics:physics:geo-ph,https://arxiv.org/pdf/1405.1081
oai:arXiv.org:1409.7427,2014-09-29,physics:physics:geo-ph,https://arxiv.org/pdf/1409.7427
oai:arXiv.org:1408.0645,2014-09-30,physics:physics:geo-ph,https://arxiv.org/pdf/1408.0645
oai:arXiv.org:1409.8140,2014-09-30,physics:physics:geo-ph,https://arxiv.org/pdf/1409.8140
oai:arXiv.org:1409.5815,2014-10-02,physics:physics:geo-ph,https://arxiv.org/pdf/1409.5815
oai:arXiv.org:1410.0284,2014-10-02,physics:physics:geo-ph,https://arxiv.org/pdf/1410.0284
oai:arXiv.org:1410.0599,2014-10-03,physics:physics:geo-ph,https://arxiv.org/pdf/1410.0599
oai:arXiv.org:1401.2700,2014-10-06,physics:physics:geo-ph,https://arxiv.org/pdf/1401.2700
oai:arXiv.org:1403.7423,2014-10-08,physics:physics:geo-ph,https://arxiv.org/pdf/1403.7423
oai:arXiv.org:1410.1815,2014-10-08,physics:physics:geo-ph,https://arxiv.org/pdf/1410.1815
oai:arXiv.org:1410.3798,2014-10-15,physics:physics:geo-ph,https://arxiv.org/pdf/1410.3798
oai:arXiv.org:1410.6106,2014-10-23,physics:physics:geo-ph,https://arxiv.org/pdf/1410.6106
oai:arXiv.org:1410.6633,2014-10-27,physics:physics:geo-ph,https://arxiv.org/pdf/1410.6633
oai:arXiv.org:1410.6996,2014-10-28,physics:physics:geo-ph,https://arxiv.org/pdf/1410.6996
oai:arXiv.org:1410.6997,2014-10-28,physics:physics:geo-ph,https://arxiv.org/pdf/1410.6997
oai:arXiv.org:1410.7000,2014-10-28,physics:physics:geo-ph,https://arxiv.org/pdf/1410.7000
oai:arXiv.org:1404.3376,2014-10-29,physics:physics:geo-ph,https://arxiv.org/pdf/1404.3376
oai:arXiv.org:1410.8834,2014-11-03,physics:physics:geo-ph,https://arxiv.org/pdf/1410.8834
oai:arXiv.org:1406.2932,2014-11-05,physics:physics:geo-ph,https://arxiv.org/pdf/1406.2932
oai:arXiv.org:1411.2074,2014-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/1411.2074
oai:arXiv.org:1312.4930,2014-11-19,physics:physics:geo-ph,https://arxiv.org/pdf/1312.4930
oai:arXiv.org:1411.4900,2014-11-19,physics:physics:geo-ph,https://arxiv.org/pdf/1411.4900
oai:arXiv.org:0905.4194,2014-11-20,physics:physics:geo-ph,https://arxiv.org/pdf/0905.4194
oai:arXiv.org:0908.0641,2014-11-20,physics:physics:geo-ph,https://arxiv.org/pdf/0908.0641
oai:arXiv.org:0908.0651,2014-11-20,physics:physics:geo-ph,https://arxiv.org/pdf/0908.0651
oai:arXiv.org:0912.4319,2014-11-20,physics:physics:geo-ph,https://arxiv.org/pdf/0912.4319
oai:arXiv.org:1411.5047,2014-11-20,physics:physics:geo-ph,https://arxiv.org/pdf/1411.5047
oai:arXiv.org:1006.1144,2014-11-21,physics:physics:geo-ph,https://arxiv.org/pdf/1006.1144
oai:arXiv.org:1411.1030,2014-11-26,physics:physics:geo-ph,https://arxiv.org/pdf/1411.1030
oai:arXiv.org:1406.4971,2014-12-02,physics:physics:geo-ph,https://arxiv.org/pdf/1406.4971
oai:arXiv.org:1412.0250,2014-12-02,physics:physics:geo-ph,https://arxiv.org/pdf/1412.0250
oai:arXiv.org:1412.0966,2014-12-03,physics:physics:geo-ph,https://arxiv.org/pdf/1412.0966
oai:arXiv.org:1412.2747,2014-12-10,physics:physics:geo-ph,https://arxiv.org/pdf/1412.2747
oai:arXiv.org:1412.3503,2014-12-12,physics:physics:geo-ph,https://arxiv.org/pdf/1412.3503
oai:arXiv.org:1412.3520,2014-12-12,physics:physics:geo-ph,https://arxiv.org/pdf/1412.3520
oai:arXiv.org:1412.5738,2014-12-19,physics:physics:geo-ph,https://arxiv.org/pdf/1412.5738
oai:arXiv.org:1309.5295,2014-12-30,physics:physics:geo-ph,https://arxiv.org/pdf/1309.5295
oai:arXiv.org:1501.00032,2015-01-05,physics:physics:geo-ph,https://arxiv.org/pdf/1501.00032
oai:arXiv.org:1301.2096,2015-01-06,physics:physics:geo-ph,https://arxiv.org/pdf/1301.2096
oai:arXiv.org:1307.1741,2015-01-06,physics:physics:geo-ph,https://arxiv.org/pdf/1307.1741
oai:arXiv.org:1501.02277,2015-01-13,physics:physics:geo-ph,https://arxiv.org/pdf/1501.02277
oai:arXiv.org:1405.0883,2015-01-20,physics:physics:geo-ph,https://arxiv.org/pdf/1405.0883
oai:arXiv.org:1412.6674,2015-01-27,physics:physics:geo-ph,https://arxiv.org/pdf/1412.6674
oai:arXiv.org:1501.06541,2015-01-27,physics:physics:geo-ph,https://arxiv.org/pdf/1501.06541
oai:arXiv.org:1501.06894,2015-01-28,physics:physics:geo-ph,https://arxiv.org/pdf/1501.06894
oai:arXiv.org:1501.06340,2015-01-29,physics:physics:geo-ph,https://arxiv.org/pdf/1501.06340
oai:arXiv.org:1501.07213,2015-01-29,physics:physics:geo-ph,https://arxiv.org/pdf/1501.07213
oai:arXiv.org:1412.0517,2015-02-04,physics:physics:geo-ph,https://arxiv.org/pdf/1412.0517
oai:arXiv.org:1502.01332,2015-02-05,physics:physics:geo-ph,https://arxiv.org/pdf/1502.01332
oai:arXiv.org:1501.05584,2015-02-10,physics:physics:geo-ph,https://arxiv.org/pdf/1501.05584
oai:arXiv.org:1502.02300,2015-02-10,physics:physics:geo-ph,https://arxiv.org/pdf/1502.02300
oai:arXiv.org:1502.04480,2015-02-17,physics:physics:geo-ph,https://arxiv.org/pdf/1502.04480
oai:arXiv.org:1502.05078,2015-02-19,physics:physics:geo-ph,https://arxiv.org/pdf/1502.05078
oai:arXiv.org:1410.1424,2015-02-20,physics:physics:geo-ph,https://arxiv.org/pdf/1410.1424
oai:arXiv.org:1502.06744,2015-02-25,physics:physics:geo-ph,https://arxiv.org/pdf/1502.06744
oai:arXiv.org:1502.07224,2015-02-26,physics:physics:geo-ph,https://arxiv.org/pdf/1502.07224
oai:arXiv.org:1409.1959,2015-03-02,physics:physics:geo-ph,https://arxiv.org/pdf/1409.1959
oai:arXiv.org:1503.00191,2015-03-03,physics:physics:geo-ph,https://arxiv.org/pdf/1503.00191
oai:arXiv.org:1503.01172,2015-03-05,physics:physics:geo-ph,https://arxiv.org/pdf/1503.01172
oai:arXiv.org:1503.01703,2015-03-06,physics:physics:geo-ph,https://arxiv.org/pdf/1503.01703
oai:arXiv.org:1503.02731,2015-03-11,physics:physics:geo-ph,https://arxiv.org/pdf/1503.02731
oai:arXiv.org:1108.5048,2015-03-12,physics:physics:geo-ph,https://arxiv.org/pdf/1108.5048
oai:arXiv.org:1301.1290,2015-03-12,physics:physics:geo-ph,https://arxiv.org/pdf/1301.1290
oai:arXiv.org:0903.0752,2015-03-13,physics:physics:geo-ph,https://arxiv.org/pdf/0903.0752
oai:arXiv.org:0908.1207,2015-03-13,physics:physics:geo-ph,https://arxiv.org/pdf/0908.1207
oai:arXiv.org:1003.1092,2015-03-13,physics:physics:geo-ph,https://arxiv.org/pdf/1003.1092
oai:arXiv.org:1012.1147,2015-03-17,physics:physics:geo-ph,https://arxiv.org/pdf/1012.1147
oai:arXiv.org:1012.1439,2015-03-17,physics:physics:geo-ph,https://arxiv.org/pdf/1012.1439
oai:arXiv.org:1101.3584,2015-03-17,physics:physics:geo-ph,https://arxiv.org/pdf/1101.3584
oai:arXiv.org:1102.1215,2015-03-18,physics:physics:geo-ph,https://arxiv.org/pdf/1102.1215
oai:arXiv.org:1103.3393,2015-03-18,physics:physics:geo-ph,https://arxiv.org/pdf/1103.3393
oai:arXiv.org:1104.3151,2015-03-18,physics:physics:geo-ph,https://arxiv.org/pdf/1104.3151
oai:arXiv.org:1104.3231,2015-03-18,physics:physics:geo-ph,https://arxiv.org/pdf/1104.3231
oai:arXiv.org:1504.01436,2015-04-08,physics:physics:geo-ph,https://arxiv.org/pdf/1504.01436
oai:arXiv.org:1504.01530,2015-04-08,physics:physics:geo-ph,https://arxiv.org/pdf/1504.01530
oai:arXiv.org:1411.5146,2015-04-10,physics:physics:geo-ph,https://arxiv.org/pdf/1411.5146
oai:arXiv.org:1106.2701,2015-04-23,physics:physics:geo-ph,https://arxiv.org/pdf/1106.2701
oai:arXiv.org:1504.07464,2015-04-29,physics:physics:geo-ph,https://arxiv.org/pdf/1504.07464
oai:arXiv.org:0708.4368,2015-05-12,physics:physics:geo-ph,https://arxiv.org/pdf/0708.4368
oai:arXiv.org:0710.4196,2015-05-12,physics:physics:geo-ph,https://arxiv.org/pdf/0710.4196
oai:arXiv.org:0801.1850,2015-05-12,physics:physics:geo-ph,https://arxiv.org/pdf/0801.1850
oai:arXiv.org:0803.1179,2015-05-12,physics:physics:geo-ph,https://arxiv.org/pdf/0803.1179
oai:arXiv.org:0809.3556,2015-05-12,physics:physics:geo-ph,https://arxiv.org/pdf/0809.3556
oai:arXiv.org:0810.1109,2015-05-12,physics:physics:geo-ph,https://arxiv.org/pdf/0810.1109
oai:arXiv.org:0902.1374,2015-05-12,physics:physics:geo-ph,https://arxiv.org/pdf/0902.1374
oai:arXiv.org:0903.0162,2015-05-12,physics:physics:geo-ph,https://arxiv.org/pdf/0903.0162
oai:arXiv.org:0903.0437,2015-05-12,physics:physics:geo-ph,https://arxiv.org/pdf/0903.0437
oai:arXiv.org:1505.02283,2015-05-12,physics:physics:geo-ph,https://arxiv.org/pdf/1505.02283
oai:arXiv.org:0903.2823,2015-05-13,physics:physics:geo-ph,https://arxiv.org/pdf/0903.2823
oai:arXiv.org:0904.0944,2015-05-13,physics:physics:geo-ph,https://arxiv.org/pdf/0904.0944
oai:arXiv.org:0904.3384,2015-05-13,physics:physics:geo-ph,https://arxiv.org/pdf/0904.3384
oai:arXiv.org:0905.0570,2015-05-13,physics:physics:geo-ph,https://arxiv.org/pdf/0905.0570
oai:arXiv.org:0905.2782,2015-05-13,physics:physics:geo-ph,https://arxiv.org/pdf/0905.2782
oai:arXiv.org:0908.2240,2015-05-13,physics:physics:geo-ph,https://arxiv.org/pdf/0908.2240
oai:arXiv.org:0908.2699,2015-05-13,physics:physics:geo-ph,https://arxiv.org/pdf/0908.2699
oai:arXiv.org:0910.0055,2015-05-14,physics:physics:geo-ph,https://arxiv.org/pdf/0910.0055
oai:arXiv.org:0910.4032,2015-05-14,physics:physics:geo-ph,https://arxiv.org/pdf/0910.4032
oai:arXiv.org:0910.5854,2015-05-14,physics:physics:geo-ph,https://arxiv.org/pdf/0910.5854
oai:arXiv.org:1002.2715,2015-05-18,physics:physics:geo-ph,https://arxiv.org/pdf/1002.2715
oai:arXiv.org:1002.3949,2015-05-18,physics:physics:geo-ph,https://arxiv.org/pdf/1002.3949
oai:arXiv.org:1003.4448,2015-05-18,physics:physics:geo-ph,https://arxiv.org/pdf/1003.4448
